,Score,Random State,Number of Features
3662,0.6509982964870005,281,15
3663,0.6618575795538839,281,20
3664,0.6115771406383526,281,50
3665,0.6033849277740606,281,100
3666,0.4084899815482228,282,2
3667,0.48303877508212856,282,3
3668,0.49952181948390184,282,4
3669,0.506088736888549,282,5
3670,0.5131633166966152,282,6
3671,0.5472137271881522,282,7
3672,0.48032989931363,282,8
3673,0.5082828424127572,282,9
3674,0.5034575133139548,282,10
3675,0.6033499239512085,282,15
3676,0.7062304865938547,282,20
3677,0.6221063239051458,282,50
3678,0.6174328552901571,282,100
3679,0.38366434455926124,283,2
3680,0.5034169701515804,283,3
3681,0.46011749492851783,283,4
3682,0.5302517615060653,283,5
3683,0.5417296971998291,283,6
3684,0.5588289859915248,283,7
3685,0.5733026050546864,283,8
3686,0.5278167881599971,283,9
3687,0.555852806220533,283,10
3688,0.5648651222282477,283,15
3689,0.583425718925129,283,20
3690,0.5480111924747086,283,50
3691,0.5294397578066992,283,100
3692,0.29375823184903316,284,2
3693,0.47450252666322235,284,3
3694,0.4028359381869563,284,4
3695,0.40231087017449263,284,5
3696,0.4633055053856283,284,6
3697,0.5187405146012685,284,7
3698,0.5021589129115176,284,8
3699,0.5150181415703016,284,9
3700,0.5124461914653866,284,10
3701,0.5816285111965978,284,15
3702,0.5308396219069911,284,20
3703,0.5587883462908574,284,50
3704,0.6176447433669918,284,100
3705,0.4664646422946481,285,2
3706,0.552319033330478,285,3
3707,0.5277172031112937,285,4
3708,0.7108036602776582,285,5
3709,0.6581740093275353,285,6
3710,0.712387249620968,285,7
3711,0.6843929425310089,285,8
3712,0.7047316544123752,285,9
3713,0.6520470510871568,285,10
3714,0.6833559873304996,285,15
3715,0.6602497876685034,285,20
3716,0.6457875669258828,285,50
3717,0.6384649530111925,285,100
3718,0.35730160361360586,286,2
3719,0.4102835327891421,286,3
3720,0.415059315127171,286,4
3721,0.4637914766149933,286,5
3722,0.529061645131627,286,6
3723,0.6086569198455355,286,7
3724,0.6344899274308471,286,8
3725,0.5565924166981536,286,9
3726,0.6142196332587273,286,10
3727,0.6061188578863961,286,15
3728,0.6116529798268906,286,20
3729,0.5807378928926928,286,50
3730,0.5680979629651177,286,100
3731,0.4470861655532107,287,2
3732,0.5400337912158701,287,3
3733,0.5715280153604781,287,4
3734,0.6064826759292622,287,5
3735,0.5981284741408638,287,6
3736,0.5924303880048616,287,7
3737,0.6357875275107305,287,8
3738,0.6338889886840534,287,9
3739,0.607264176010882,287,10
3740,0.6322694986408882,287,15
3741,0.6214320651520635,287,20
3742,0.6113483710429425,287,50
3743,0.611660728661318,287,100
3744,0.11593658997281764,288,2
3745,0.22618839180127492,288,3
3746,0.5134054206687246,288,4
3747,0.5215300113342843,288,5
3748,0.5086051377096744,288,6
3749,0.5481995647467388,288,7
3750,0.6748980436674151,288,8
3751,0.6867918874732255,288,9
3752,0.7083662098274018,288,10
3753,0.6896354914353191,288,15
3754,0.6814300847129453,288,20
3755,0.6469814431268865,288,50
3756,0.616038964787049,288,100
3757,0.409494837591019,289,2
3758,0.7010197192571981,289,3
3759,0.7512927307731649,289,4
3760,0.7358254226756176,289,5
3761,0.727348195058913,289,6
3762,0.6976532697901582,289,7
3763,0.6890082562057109,289,8
3764,0.6471108019529755,289,9
3765,0.6636022615014497,289,10
3766,0.6807005295051629,289,15
3767,0.6500740722946543,289,20
3768,0.591686449000406,289,50
3769,0.5855227499272189,289,100
3770,0.6028921962879528,290,2
3771,0.6925389594542819,290,3
3772,0.7086231105805503,290,4
3773,0.7781442037054479,290,5
3774,0.746729722166893,290,6
3775,0.7144097917788784,290,7
3776,0.7229350809679678,290,8
3777,0.732910374861387,290,9
3778,0.7161012472836197,290,10
3779,0.6810918038607334,290,15
3780,0.6872013521036681,290,20
3781,0.6263441634311882,290,50
3782,0.5993911951500233,290,100
3783,0.46842911262476605,291,2
3784,0.525381301400256,291,3
3785,0.5257431175703986,291,4
3786,0.5226879212996012,291,5
3787,0.49892942565983345,291,6
3788,0.5626999275417583,291,7
3789,0.53901091858358,291,8
3790,0.5250663557964188,291,9
3791,0.5326485713783891,291,10
3792,0.5407446875805757,291,15
3793,0.5543914921005255,291,20
3794,0.601047936893577,291,50
3795,0.5790537186845468,291,100
3796,0.1674741808222805,292,2
3797,0.2596523935659145,292,3
3798,0.33852173662851237,292,4
3799,0.36917680339879744,292,5
3800,0.47888543632653013,292,6
3801,0.4485074778123085,292,7
3802,0.46203950157063534,292,8
3803,0.47986492741280207,292,9
3804,0.5041371826087351,292,10
3805,0.5123233061221271,292,15
3806,0.4834265761163602,292,20
3807,0.5394039900188344,292,50
3808,0.5846396216182911,292,100
3809,0.32700059246403945,293,2
3810,0.5146592929290902,293,3
3811,0.503630299051405,293,4
3812,0.5493554285350841,293,5
3813,0.5178457406791284,293,6
3814,0.5577412834429252,293,7
3815,0.5339327611794586,293,8
3816,0.5755897217253046,293,9
3817,0.5794409338990317,293,10
3818,0.5637147534678,293,15
3819,0.6023539651486662,293,20
3820,0.5752929597770619,293,50
3821,0.5656992507078112,293,100
3822,0.4796250478922056,294,2
3823,0.6199852162688436,294,3
3824,0.6362687613761534,294,4
3825,0.6926339836131972,294,5
3826,0.685690033281795,294,6
3827,0.7133626508636414,294,7
3828,0.7203891750429066,294,8
3829,0.7414843567226117,294,9
3830,0.7281651058701935,294,10
3831,0.6631953523342133,294,15
3832,0.6786693655428029,294,20
3833,0.6269904999406521,294,50
3834,0.5505252779290095,294,100
3835,0.3709400242942753,295,2
3836,0.4456738407532439,295,3
3837,0.501192954082978,295,4
3838,0.5231027904076737,295,5
3839,0.6673360215649113,295,6
3840,0.7283452495323596,295,7
3841,0.7602182146108221,295,8
3842,0.7604599395945386,295,9
3843,0.7341765644496206,295,10
3844,0.732756157967285,295,15
3845,0.6984145832362926,295,20
3846,0.5822770086317445,295,50
3847,0.6095002111319304,295,100
3848,0.11850440884207714,296,2
3849,0.23516679168608534,296,3
3850,0.4069105090855223,296,4
3851,0.5000217843133852,296,5
3852,0.5122398912540327,296,6
3853,0.4873159638133874,296,7
3854,0.5472613622324032,296,8
3855,0.5084568939920426,296,9
3856,0.534392477126747,296,10
3857,0.5405451261833745,296,15
3858,0.530076615377145,296,20
3859,0.6386051714088488,296,50
3860,0.5673714677460486,296,100
3861,0.3134461845996246,297,2
3862,0.4005144074952812,297,3
3863,0.4829832859415919,297,4
3864,0.4319317813660103,297,5
3865,0.4680092043000649,297,6
3866,0.5437545100115123,297,7
3867,0.5378165332467715,297,8
3868,0.5669425460257569,297,9
3869,0.545842357104623,297,10
3870,0.5716833784867901,297,15
3871,0.5866626659773593,297,20
3872,0.6016702778823028,297,50
3873,0.6084605263323251,297,100
3874,0.5852091471714292,298,2
3875,0.6636187757920109,298,3
3876,0.6490765289364999,298,4
3877,0.6418168952333605,298,5
3878,0.7167715660196678,298,6
3879,0.7085711539688551,298,7
3880,0.7138827112570938,298,8
3881,0.7074410981822814,298,9
3882,0.7181686940363228,298,10
3883,0.6882267764703724,298,15
3884,0.6409895922663358,298,20
3885,0.6002286548547962,298,50
3886,0.6121530451704587,298,100
3887,0.4211468769392648,299,2
3888,0.437116564061113,299,3
3889,0.5028971429264188,299,4
3890,0.49196286896459884,299,5
3891,0.5142903638994486,299,6
3892,0.7149588674000174,299,7
3893,0.6847837535882748,299,8
3894,0.6864979539132361,299,9
3895,0.7339995067010419,299,10
3896,0.6798387408566196,299,15
3897,0.6938328245788137,299,20
3898,0.642095981499039,299,50
3899,0.6077523387105633,299,100
3900,0.3413723120948968,300,2
3901,0.33947220325770966,300,3
3902,0.42431242505182887,300,4
3903,0.4350905331222743,300,5
3904,0.4357452010487848,300,6
3905,0.469287742066989,300,7
3906,0.7179664680398736,300,8
3907,0.7131805299329537,300,9
3908,0.7173903850082473,300,10
3909,0.6670584253969487,300,15
3910,0.6747436823341983,300,20
3911,0.6155779672875463,300,50
3912,0.609668384489338,300,100
3913,0.608096097094237,301,2
3914,0.6663923361921593,301,3
3915,0.6864416159900388,301,4
3916,0.714751745050078,301,5
3917,0.7021284004379658,301,6
3918,0.6986021001434921,301,7
3919,0.6840599269769889,301,8
3920,0.6696069464270302,301,9
3921,0.7146354928766361,301,10
3922,0.7115676332411787,301,15
3923,0.6455376359050344,301,20
3924,0.6117996820240579,301,50
3925,0.5836665853971594,301,100
3926,0.3042763011597086,302,2
3927,0.37431386617960616,302,3
3928,0.5067845005708047,302,4
3929,0.490540649986588,302,5
3930,0.5119850259982746,302,6
3931,0.5903977250050061,302,7
3932,0.541439693348779,302,8
3933,0.5637913603724851,302,9
3934,0.538727688173454,302,10
3935,0.5472843814152486,302,15
3936,0.5349300090477322,302,20
3937,0.5443056978698182,302,50
3938,0.5264411645974971,302,100
3939,0.6036350273882523,303,2
3940,0.6863608267102828,303,3
3941,0.7329014054860877,303,4
3942,0.7310741331595785,303,5
3943,0.7393365436517386,303,6
3944,0.7258813054481934,303,7
3945,0.7255438228673456,303,8
3946,0.7386366275538723,303,9
3947,0.708278231130087,303,10
3948,0.6975452764326158,303,15
3949,0.6726909814920452,303,20
3950,0.6188799524842994,303,50
3951,0.5961225161447534,303,100
3952,0.4204889385673002,304,2
3953,0.710403428602915,304,3
3954,0.6917434231660369,304,4
3955,0.697638293012667,304,5
3956,0.7045371722864915,304,6
3957,0.7196469087162543,304,7
3958,0.6788322636290949,304,8
3959,0.7103062709678213,304,9
3960,0.7085802900743535,304,10
3961,0.6857875773039951,304,15
3962,0.6634747899245474,304,20
3963,0.5749612331239751,304,50
3964,0.6341766619915945,304,100
3965,0.266389934019185,305,2
3966,0.43345356499576715,305,3
3967,0.43382750431455286,305,4
3968,0.44590679308760117,305,5
3969,0.45127680101409884,305,6
3970,0.47821433200523544,305,7
3971,0.4981557972852837,305,8
3972,0.665036034267183,305,9
3973,0.7197530807669837,305,10
3974,0.6594961864662128,305,15
3975,0.6644492301591015,305,20
3976,0.6626402862804723,305,50
3977,0.585491784028655,305,100
3978,0.5955166545797598,306,2
3979,0.6514817818553107,306,3
3980,0.6878880192024392,306,4
3981,0.7713862522524502,306,5
3982,0.7865316014908126,306,6
3983,0.7605635120940836,306,7
3984,0.7327056977216141,306,8
3985,0.7289523251784085,306,9
3986,0.7325580814797231,306,10
3987,0.7087699245029726,306,15
3988,0.7232548911574461,306,20
3989,0.6048006341804162,306,50
3990,0.6293956611916003,306,100
3991,0.5811411974499663,307,2
3992,0.7139120086545397,307,3
3993,0.7422790713394729,307,4
3994,0.7548035320215885,307,5
3995,0.7319073779513507,307,6
3996,0.7071882954004596,307,7
3997,0.6748007318883876,307,8
3998,0.6822899047826985,307,9
3999,0.6877912176855789,307,10
4000,0.6813910926697675,307,15
4001,0.7096670069127793,307,20
4002,0.6335075604156997,307,50
4003,0.6071061589388441,307,100
4004,0.43095881260736535,308,2
4005,0.44308721437968634,308,3
4006,0.523230706744616,308,4
4007,0.7492172956053893,308,5
4008,0.7049349364325552,308,6
4009,0.6785748405811363,308,7
4010,0.662193914493517,308,8
4011,0.6827136126959438,308,9
4012,0.7105648770956086,308,10
4013,0.6889936169031117,308,15
4014,0.7138363868885389,308,20
4015,0.6757756846700362,308,50
4016,0.6319914691417701,308,100
4017,0.47497509225003864,309,2
4018,0.48064252025482845,309,3
4019,0.48557244030171665,309,4
4020,0.4773223171879767,309,5
4021,0.551849036154805,309,6
4022,0.5010365097437227,309,7
4023,0.50952416030559,309,8
4024,0.5327139645338641,309,9
4025,0.5330823354864844,309,10
4026,0.5350480427406505,309,15
4027,0.5321707961972346,309,20
4028,0.6156128181781737,309,50
4029,0.6134591208847452,309,100
4030,0.30189818532533774,310,2
4031,0.3285447846163996,310,3
4032,0.6462761454230174,310,4
4033,0.6881347959360891,310,5
4034,0.6933715568271522,310,6
4035,0.7228007389637601,310,7
4036,0.7221583400086042,310,8
4037,0.7283366005053553,310,9
4038,0.7137738741745908,310,10
4039,0.686706161143967,310,15
4040,0.6585189874998439,310,20
4041,0.6249008589683996,310,50
4042,0.6106707436411583,310,100
4043,0.24160024160261706,311,2
4044,0.28063042224094137,311,3
4045,0.3618334467707863,311,4
4046,0.4094160630418021,311,5
4047,0.4633172632596865,311,6
4048,0.4649693509625482,311,7
4049,0.5342898136792901,311,8
4050,0.5018962496688084,311,9
4051,0.5055840723794442,311,10
4052,0.537656106735169,311,15
4053,0.4959886928623499,311,20
4054,0.6204528725266792,311,50
4055,0.6190791286377859,311,100
4056,0.32919862088476937,312,2
4057,0.49118372424941203,312,3
4058,0.49233614560472616,312,4
4059,0.49118536099410903,312,5
4060,0.47330835505904767,312,6
4061,0.5370320480567568,312,7
4062,0.5331536762582918,312,8
4063,0.5659333160423936,312,9
4064,0.586314140452297,312,10
4065,0.594578925572858,312,15
4066,0.6036679749827751,312,20
4067,0.6262579327585122,312,50
4068,0.591602311458862,312,100
4069,0.1606097071476087,313,2
4070,0.5028033038141385,313,3
4071,0.4970765756915163,313,4
4072,0.46534381708320083,313,5
4073,0.6764740929243003,313,6
4074,0.6714237075869876,313,7
4075,0.6713518863396237,313,8
4076,0.7238059450537082,313,9
4077,0.6970240304127888,313,10
4078,0.6862146954824537,313,15
4079,0.69047834670837,313,20
4080,0.6144755519382679,313,50
4081,0.5838201224136572,313,100
4082,0.2985785881735852,314,2
4083,0.3251424994918889,314,3
4084,0.6955901059004348,314,4
4085,0.7051080992077166,314,5
4086,0.6691383384582835,314,6
4087,0.713351182260378,314,7
4088,0.7000862228968487,314,8
4089,0.6699494850540714,314,9
4090,0.6900512546813005,314,10
4091,0.6340163807180177,314,15
4092,0.6467734243829961,314,20
4093,0.659713058130788,314,50
4094,0.6170950683359622,314,100
4095,0.3181316133348493,315,2
4096,0.4353443528677132,315,3
4097,0.4613356334633917,315,4
4098,0.4488318618833601,315,5
4099,0.5226563994270634,315,6
4100,0.4869406776424702,315,7
4101,0.5376182844261501,315,8
4102,0.5520759979984673,315,9
4103,0.5315586789196773,315,10
4104,0.5536718808342973,315,15
4105,0.594216996041514,315,20
4106,0.6426327255476829,315,50
4107,0.5937670052679554,315,100
4108,0.170467140631806,316,2
4109,0.31405294708114095,316,3
4110,0.32581493977836484,316,4
4111,0.3417530404716872,316,5
4112,0.6977970911509901,316,6
4113,0.7200243685535894,316,7
4114,0.6877711335494834,316,8
4115,0.7287196902149744,316,9
4116,0.7237233821634261,316,10
4117,0.7228450521268843,316,15
4118,0.7053217282842477,316,20
4119,0.6569259493824875,316,50
4120,0.5845386979764126,316,100
4121,0.38762736926011354,317,2
4122,0.5269636880861328,317,3
4123,0.5620666098221745,317,4
4124,0.6495562468242326,317,5
4125,0.654357511583123,317,6
4126,0.6995920791272199,317,7
4127,0.7123721284518163,317,8
4128,0.7150088152926405,317,9
4129,0.6976015056686562,317,10
4130,0.6897024205826308,317,15
4131,0.663225551109135,317,20
4132,0.61891002956181,317,50
4133,0.6177719783118922,317,100
4134,0.540297086655261,318,2
4135,0.5250244602523892,318,3
4136,0.5528474646801806,318,4
4137,0.564953070906429,318,5
4138,0.5441821910570752,318,6
4139,0.7127947761298873,318,7
4140,0.7256762093432935,318,8
4141,0.7237857874611444,318,9
4142,0.7194186196893007,318,10
4143,0.6749093124140169,318,15
4144,0.715553750774436,318,20
4145,0.658319553466143,318,50
4146,0.6178588938932286,318,100
4147,0.13321358994247456,319,2
4148,0.3290817057053358,319,3
4149,0.728531718173685,319,4
4150,0.6995445531213331,319,5
4151,0.6807121259158546,319,6
4152,0.7143264693735751,319,7
4153,0.6916023723436449,319,8
4154,0.7268785442053636,319,9
4155,0.7227634168189325,319,10
4156,0.7070855285625977,319,15
4157,0.6646227988617012,319,20
4158,0.6420412462594307,319,50
4159,0.6074646063219988,319,100
4160,0.3706586348011073,320,2
4161,0.7092770809583047,320,3
4162,0.6948868255527403,320,4
4163,0.7382647466656489,320,5
4164,0.7263532694431294,320,6
4165,0.6977575742492738,320,7
4166,0.7219848293636433,320,8
4167,0.685965262624463,320,9
4168,0.6984161557929303,320,10
4169,0.6553232756180998,320,15
4170,0.6510405075464698,320,20
4171,0.6244263730612496,320,50
4172,0.5937812754908216,320,100
4173,0.4102774444331655,321,2
4174,0.6833654201858669,321,3
4175,0.6597641225113102,321,4
4176,0.5850264762947099,321,5
4177,0.5899754097960853,321,6
4178,0.6853028254334391,321,7
4179,0.7073225086016097,321,8
4180,0.6999340730832783,321,9
4181,0.6974601249943108,321,10
4182,0.6647405285186598,321,15
4183,0.6623701704556834,321,20
4184,0.6301307147620971,321,50
4185,0.6486721626069165,321,100
4186,0.46215058998927794,322,2
4187,0.6972077659500713,322,3
4188,0.7127951839600506,322,4
4189,0.6777599860067451,322,5
4190,0.6909112558976083,322,6
4191,0.684429987100962,322,7
4192,0.6923966371333773,322,8
4193,0.6909772360195903,322,9
4194,0.6807434806217278,322,10
4195,0.6570010620712476,322,15
4196,0.660767150517763,322,20
4197,0.6424710631257963,322,50
4198,0.571209814302053,322,100
4199,0.2531574030920297,323,2
4200,0.46368410053620757,323,3
4201,0.5580020864004942,323,4
4202,0.5861562523748071,323,5
4203,0.6086141097186424,323,6
4204,0.6035679523439876,323,7
4205,0.5974945126091848,323,8
4206,0.5490113514383651,323,9
4207,0.587368492415809,323,10
4208,0.6745736904990993,323,15
4209,0.6811195414601128,323,20
4210,0.6421192205724078,323,50
4211,0.6125500760909675,323,100
4212,0.44978009605997893,324,2
4213,0.5455864189560209,324,3
4214,0.5463457744770768,324,4
4215,0.5745075118661602,324,5
